Opis,Dzielnica,Ilość pokoi,Cena,Powierzchnia,Cena za m2,Data,Link do ogłoszenia
"M-3, 42,42m2, Retkinia Piaski","Polesie, Retkinia",2,269000.0,42.42,6341.0,2021-03-10,https://www.otodom.pl/pl/oferta/m-3-42-42m2-retkinia-piaski-ID4ajRJ.html#8b0bf649a8
Miejsce parkingowe | Generalny remont | Monitoring,Górna,3,355999.0,61.49,5790.0,2021-03-10,https://www.otodom.pl/pl/oferta/miejsce-parkingowe-generalny-remont-monitoring-ID4ajR3.html#8b0bf649a8
NOWOŚĆ Nietuzinkowe/slow 60m2 Bezpośrednio,Bałuty,2,355000.0,60.0,5917.0,2021-03-10,https://www.otodom.pl/pl/oferta/nowosc-nietuzinkowe-slow-60m2-bezposrednio-ID4ajJa.html#8b0bf649a8
4-pokojowe nietuzinkowe mieszkanie na Mahattanie!!,Śródmieście,4,530000.0,79.58,6660.0,2021-03-10,https://www.otodom.pl/pl/oferta/4-pokojowe-nietuzinkowe-mieszkanie-na-mahattanie-ID4ajDy.html#8b0bf649a8
"Dwa z kuchnią 57,7 m2 - pierwsze piętro","Polesie, Koziny",2,317350.0,57.7,5500.0,2021-03-10,https://www.otodom.pl/pl/oferta/dwa-pokoje-z-kuchnia-57-7-m2-pierwsze-pietro-ID4ajC6.html#8b0bf649a8
Mieszkanie 2 pokojowe -Widzew-Zarzew - po remoncie,Widzew,2,319000.0,43.19,7386.0,2021-03-10,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-widzew-zarzew-po-remoncie-ID4asov.html#06f78d8468
2km szpital CKD - Nowa inwestycja ZOBACZ FIZYCZNIE,Widzew,2,287325.0,38.31,7500.0,2021-03-10,https://www.otodom.pl/pl/oferta/2km-szpital-ckd-nowa-inwestycja-zobacz-fizycznie-ID4a1A9.html#06f78d8468
Mieszkanie 48m2 ul. Kilińskiego 219 bezpośrednio,Śródmieście,2,320000.0,48.0,6667.0,2021-03-10,https://www.otodom.pl/pl/oferta/mieszkanie-48m2-ul-kilinskiego-219-bezposrednio-ID4ajzq.html#06f78d8468
Sprzedam mieszkanie Bezpośrednio - 2,Śródmieście,2,229000.0,36.5,6274.0,2021-03-10,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-bezposrednio-2-pokoje-ID4aju4.html#06f78d8468
Przestronny apartament w centrum Łodzi,"Górna, Rokicie",4,719000.0,100.0,7190.0,2021-03-10,https://www.otodom.pl/pl/oferta/przestronny-apartament-w-centrum-lodzi-ID4ajr9.html#06f78d8468
"Mieszkanie, 25, Łódź",Górna,1,145000.0,25.0,5800.0,2021-03-10,https://www.otodom.pl/pl/oferta/mieszkanie-25-m-lodz-ID4ajpx.html#06f78d8468
"Retkinia 2 do wprowadzenia,balkon","Polesie, Retkinia",2,295000.0,43.0,6860.0,2021-03-10,https://www.otodom.pl/pl/oferta/retkinia-2-pokoje-do-wprowadzenia-balkon-ID4ajf2.html#06f78d8468
REZERWACJA!!!! Przełajowa 2,"Polesie, Retkinia",3,349000.0,53.0,6585.0,2021-03-10,https://www.otodom.pl/pl/oferta/rezerwacja-przelajowa-2-ID4ajdF.html#06f78d8468
"mieszkanie M-3, Widzew + garaż (REZERWACJA)","Widzew, Widzew-Wschód",2,295000.0,41.34,7136.0,2021-03-10,https://www.otodom.pl/pl/oferta/mieszkanie-m-3-widzew-garaz-rezerwacja-ID4ajdB.html#06f78d8468
"Mieszkanie/2pokoje/57,37m2/blok cegła/ogrodzone","Górna, Dąbrowa",2,285000.0,57.37,4968.0,2021-03-10,https://www.otodom.pl/pl/oferta/mieszkanie-2pokoje-57-37m2-blok-cegla-ogrodzone-ID4ajcp.html#06f78d8468
"74m2, 4-godne Uwagi, ul. Nastrojowa","Bałuty, Radogoszcz",4,415000.0,74.0,5608.0,2021-03-10,https://www.otodom.pl/pl/oferta/74m2-4-pokoje-godne-uwagi-ul-nastrojowa-ID4ajcn.html#06f78d8468
"Apartament z 2009r. 63,34m2 z tarasem ok.30m2",Bałuty,2,460000.0,63.34,7262.0,2021-03-10,https://www.otodom.pl/pl/oferta/apartament-z-2009r-63-34m2-z-tarasem-ok-30m2-ID4ajcl.html#06f78d8468
u Scheiblera - Loft na Księżym Młynie,Widzew,2,500000.0,65.78,7601.0,2021-03-10,https://www.otodom.pl/pl/oferta/u-scheiblera-loft-na-ksiezym-mlynie-ID4ajci.html#06f78d8468
"Mieszkanie 52m2, ogródek, garaż, Łódź Reymonta 34A",Górna,2,365000.0,52.0,7019.0,2021-03-10,https://www.otodom.pl/pl/oferta/mieszkanie-52m2-ogrodek-garaz-lodz-reymonta-34a-ID4aj3s.html#06f78d8468
"Ciepłe, do zamieszkania M3 na Dąbrowie","Górna, Dąbrowa",2,260000.0,40.0,6500.0,2021-03-10,https://www.otodom.pl/pl/oferta/cieple-do-zamieszkania-m3-na-dabrowie-ID4aiYF.html#06f78d8468
"Mieszkanie 2 pokojowe 37 m2,Łódź Górna, Tatrzańska","Górna, Dąbrowa",2,275000.0,36.74,7485.0,2021-03-10,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-37-m2-lodz-gorna-tatrzanska-ID4aiVz.html#06f78d8468
3 ul. Zielona/ 1 Maja,Polesie,3,305000.0,57.0,5351.0,2021-03-10,https://www.otodom.pl/pl/oferta/3-pokoje-ul-zielona-1-maja-ID4aiVk.html#06f78d8468
Nowocesne M-3 Po Remoncie Na Teofilowie Ul.Plantow,"Bałuty, Teofilów",2,259000.0,37.0,7000.0,2021-03-10,https://www.otodom.pl/pl/oferta/nowocesne-m-3-po-remoncie-na-teofilowie-ul-plantow-ID4aiWC.html#06f78d8468
"Mieszkanie 2 pokojowe 46m2, Retkinia, piętro 2/11","Polesie, Retkinia",2,278000.0,46.0,6043.0,2021-03-10,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-46m2-retkinia-pietro-2-11-ID4aiUb.html#06f78d8468
Mieszkanie na Retkini z balkonem - do wprowadzenia,"Polesie, Retkinia",3,374000.0,56.05,6673.0,2021-03-10,https://www.otodom.pl/pl/oferta/mieszkanie-na-retkini-z-balkonem-do-wprowadzenia-ID4aiSi.html#06f78d8468
Mieszkanie przy woonerfie w centrum z balkonem,Śródmieście,2,230000.0,57.61,3992.0,2021-03-10,https://www.otodom.pl/pl/oferta/mieszkanie-przy-woonerfie-w-centrum-z-balkonem-ID4aiSa.html#06f78d8468
M3 z balkonem na Teofilowie blisko dworzec PKP,"Bałuty, Teofilów",2,190000.0,37.6,5053.0,2021-03-10,https://www.otodom.pl/pl/oferta/m3-z-balkonem-na-teofilowie-blisko-dworzec-pkp-ID4aiRy.html#06f78d8468
M3 Po Remoncie Górna / Mazurska,Górna,2,295000.0,45.0,6556.0,2021-03-10,https://www.otodom.pl/pl/oferta/m3-po-remoncie-gorna-mazurska-ID4aiKq.html#06f78d8468
M5 ul.Pstrągowa !!,Bałuty,4,459000.0,74.0,6203.0,2021-03-10,https://www.otodom.pl/pl/oferta/m5-ul-pstragowa-ID4aizJ.html#06f78d8468
"Park Widzewska Górka, Pełen Rozkład, Balkon",Widzew,2,299000.0,52.13,5736.0,2021-03-10,https://www.otodom.pl/pl/oferta/park-widzewska-gorka-pelen-rozklad-balkon-ID4aiyh.html#06f78d8468
Bezpośrednio Mieszkania Inwestycja Jaracza Centrum,Śródmieście,1,208000.0,24.52,8483.0,2021-03-10,https://www.otodom.pl/pl/oferta/bezposrednio-mieszkania-inwestycja-jaracza-centrum-ID4ai7B.html#8daf945318
"Segment D w inwestycji Cztery Wiersze, Widzew-Wsch","Widzew, Andrzejów",4,609000.0,97.5,6246.0,2021-03-10,https://www.otodom.pl/pl/oferta/segment-d-w-inwestycji-cztery-wiersze-widzew-wsch-ID4adee.html#8daf945318
Mieszkanie Koplowicza z garażem i komórką okazja,"Widzew, Widzew-Wschód",3,450000.0,62.5,7200.0,2021-03-10,https://www.otodom.pl/pl/oferta/mieszkanie-koplowicza-z-garazem-i-komorka-okazja-ID4a4sL.html#8daf945318
Doskonałe M3 na Tuwima,Śródmieście,2,319360.0,52.56,6076.0,2021-03-10,https://www.otodom.pl/pl/oferta/doskonale-m3-na-tuwima-ID4aixN.html#8daf945318
Mieszkanie M4 3-pokoje Teofilów ul. Lniana,Bałuty,3,289000.0,57.0,5070.0,2021-03-10,https://www.otodom.pl/pl/oferta/mieszkanie-m4-3-pokoje-teofilow-ul-lniana-ID4aixu.html#8daf945318
Do wprowadzenia 5min Monopolis /Dworzec Fabryczny,Śródmieście,1,149000.0,20.0,7450.0,2021-03-10,https://www.otodom.pl/pl/oferta/do-wprowadzenia-5min-monopolis-dworzec-fabryczny-ID4aitJ.html#8daf945318
Mieszkanie wykończone pod klucz z widokiem na park,Górna,2,270000.0,36.0,7500.0,2021-03-10,https://www.otodom.pl/pl/oferta/mieszkanie-wykonczone-pod-klucz-z-widokiem-na-park-ID4aisN.html#8daf945318
Kawalerka na ul. Limanowskiego.,Bałuty,1,129000.0,38.28,3370.0,2021-03-10,https://www.otodom.pl/pl/oferta/kawalerka-na-ul-limanowskiego-ID4airG.html#8daf945318
Atrakcyjne 2 pokojowe mieszkanie w świetnej cenie,Bałuty,2,215000.0,46.6,4614.0,2021-03-10,https://www.otodom.pl/pl/oferta/atrakcyjne-2-pokojowe-mieszkanie-w-swietnej-cenie-ID4airy.html#8daf945318
Wyposażona kawalerka Retkinia Gotowiec pod wynajem,"Polesie, Retkinia",1,210000.0,31.0,6774.0,2021-03-10,https://www.otodom.pl/pl/oferta/wyposazona-kawalerka-retkinia-gotowiec-pod-wynajem-ID4aiqA.html#8daf945318
M-3 idealne pod inwestycję na wynajem blisko ASP,"Bałuty, Stare Bałuty",2,188000.0,37.0,5081.0,2021-03-10,https://www.otodom.pl/pl/oferta/m-3-idealne-pod-inwestycje-na-wynajem-blisko-asp-ID4aipF.html#8daf945318
W pełni rozkładowe M-4 na III piętrze z balkonem,Bałuty,3,293000.0,57.0,5140.0,2021-03-10,https://www.otodom.pl/pl/oferta/w-pelni-rozkladowe-m-4-na-iii-pietrze-z-balkonem-ID4aip1.html#8daf945318
Duża kawalerka przy Manufakturze w bloku z windą,Bałuty,1,215000.0,38.02,5655.0,2021-03-10,https://www.otodom.pl/pl/oferta/duza-kawalerka-przy-manufakturze-w-bloku-z-winda-ID4aiov.html#8daf945318
3 pokojowe mieszkanie na Górnej po remoncie,Górna,3,314999.0,48.7,6468.0,2021-03-10,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-na-gornej-po-remoncie-ID4aihE.html#8daf945318
Przestronne mieszkanie na Bałutach,Bałuty,2,235000.0,43.0,5465.0,2021-03-10,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-na-balutach-ID4aib0.html#8daf945318
"Dwa; 45,17mkw; balkon; do remontu",Bałuty,2,210000.0,45.18,4648.0,2021-03-10,https://www.otodom.pl/pl/oferta/dwa-pokoje-45-17mkw-balkon-do-remontu-ID4aiaD.html#8daf945318
Bezpośrednio Mieszkania Inwestycja Jaracza Centrum,Śródmieście,1,208000.0,24.52,8483.0,2021-03-10,https://www.otodom.pl/pl/oferta/bezposrednio-mieszkania-inwestycja-jaracza-centrum-ID4ai7B.html#8daf945318
"Centrum blok z cegły, teren zamknięty, balkon",Śródmieście,3,320000.0,54.65,5855.0,2021-03-10,https://www.otodom.pl/pl/oferta/centrum-blok-z-cegly-teren-zamkniety-balkon-ID4ai6i.html#8daf945318
Dwupokojowe mieszkanie po remoncie blisko centrum!,Bałuty,1,259000.0,35.56,7283.0,2021-03-10,https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-po-remoncie-blisko-centrum-ID4ai5m.html#8daf945318
"Kawalerka, Dąbrowskiego 52, II piętro, winda","Górna, Dąbrowa",1,190000.0,27.18,6990.0,2021-03-10,https://www.otodom.pl/pl/oferta/kawalerka-dabrowskiego-52-ii-pietro-winda-ID4ai4B.html#8daf945318
"SUPER oferta dwa drugie piętro, balkon",Śródmieście,2,298000.0,48.0,6208.0,2021-03-10,https://www.otodom.pl/pl/oferta/super-oferta-dwa-pokoje-drugie-pietro-balkon-ID4ai4s.html#8daf945318
"Kurczaki, 3, 2 piętro loggia",Górna,3,540000.0,90.0,6000.0,2021-03-10,https://www.otodom.pl/pl/oferta/kurczaki-3-pokoje-2-pietro-loggia-ID4ai2D.html#8daf945318
"Żubardź M-3 blok , czwarte piętro, balkon",Bałuty,2,265000.0,46.07,5752.0,2021-03-10,https://www.otodom.pl/pl/oferta/zubardz-m-3-blok-czwarte-pietro-balkon-ID4ai2c.html#8daf945318
"Rozkładowe M3, na Bałutach, niski blok, balkon!",Bałuty,2,235000.0,43.64,5385.0,2021-03-10,https://www.otodom.pl/pl/oferta/rozkladowe-m3-na-balutach-niski-blok-balkon-ID4ai1q.html#8daf945318
"M4 55m2, Żubardź, 1p, Bałuty","Bałuty, Żubardź",3,289000.0,54.66,5287.0,2021-03-10,https://www.otodom.pl/pl/oferta/m4-55m2-zubardz-1p-baluty-ID4ahWh.html#8daf945318
M-3 Retkinia Zagrodniki,"Polesie, Retkinia",2,275000.0,42.42,6483.0,2021-03-10,https://www.otodom.pl/pl/oferta/m-3-retkinia-zagrodniki-ID4ahQc.html#8daf945318
Kawalerka Stan Deweloper - Sienkiewicza - Centrum,Śródmieście,4,210000.0,25.27,8310.0,2021-03-10,https://www.otodom.pl/pl/oferta/kawalerka-stan-deweloper-sienkiewicza-centrum-ID4akJe.html#da31faca0d
Wyjątkowe mieszkanie w oryginalnym stylu,łódzkie,3,460000.0,75.25,6113.0,2021-03-10,https://www.otodom.pl/pl/oferta/wyjatkowe-mieszkanie-w-oryginalnym-stylu-ID47H7n.html#da31faca0d
"Nowe, wygodne 3 pokojowe przy Obywatelskiej- HIT!",łódzkie,3,318864.0,48.78,6537.0,2021-03-10,https://www.otodom.pl/pl/oferta/nowe-wygodne-3-pokojowe-przy-obywatelskiej-hit-ID476O7.html#da31faca0d
"Mieszkanie, 64,70, Łódź",Bałuty,4,349000.0,64.7,5394.0,2021-03-10,https://www.otodom.pl/pl/oferta/mieszkanie-64-70-m-lodz-ID4ahKl.html#da31faca0d
4 Osiedle Pojezierska pełen rozkład,łódzkie,4,349000.0,64.7,5394.0,2021-03-10,https://www.otodom.pl/pl/oferta/4-pokoje-osiedle-pojezierska-pelen-rozklad-ID4ahHB.html#da31faca0d
Mieszkanie na sprzedaż,Polesie,2,205000.0,37.5,5467.0,2021-03-10,https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-ID4ahGe.html#da31faca0d
"Sprzedaż, Śródmieście, Al. Kościuszki, 98m2, 3poko",Śródmieście,3,650000.0,98.0,6633.0,2021-03-10,https://www.otodom.pl/pl/oferta/sprzedaz-srodmiescie-al-kosciuszki-98m2-3poko-ID4ahEL.html#da31faca0d
Sprzedam mieszkanie,Górna,2,245000.0,43.0,5698.0,2021-03-10,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-ID4ahDR.html#da31faca0d
M3 na Dąbrowie - parter,"Górna, Dąbrowa",2,210000.0,40.32,5208.0,2021-03-10,https://www.otodom.pl/pl/oferta/m3-na-dabrowie-parter-ID4ahCI.html#da31faca0d
"2, w nowym bloku, I piętro, blisko parku",Polesie,2,279000.0,37.64,7412.0,2021-03-10,https://www.otodom.pl/pl/oferta/2-pokoje-w-nowym-bloku-i-pietro-blisko-parku-ID4ahzi.html#da31faca0d
M3Chojny rozkładowe balkon do wprowadzenia okazja,"Górna, Chojny",2,304000.0,51.0,5961.0,2021-03-10,https://www.otodom.pl/pl/oferta/m3chojny-rozkladowe-balkon-do-wprowadzenia-okazja-ID4ahyg.html#da31faca0d
"Sprzedam mieszkanie 2, Łódź, Teofilów","Bałuty, Teofilów",2,195000.0,37.18,5245.0,2021-03-10,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-2-pokoje-lodz-teofilow-ID4ahxz.html#da31faca0d
"Mieszkanie, 71,93, Łódź",łódzkie,2,395000.0,71.93,5491.0,2021-03-10,https://www.otodom.pl/pl/oferta/mieszkanie-71-93-m-lodz-ID4ahxx.html#da31faca0d
Umeblowane mieszkanie po remoncie,"Bałuty, Teofilów",3,339000.0,57.0,5947.0,2021-03-10,https://www.otodom.pl/pl/oferta/umeblowane-mieszkanie-po-remoncie-ID4ahxl.html#da31faca0d
"M3, 56m2, 3p, blok z cegły, Zarzew, ładne!","Widzew, Zarzew",2,315000.0,56.0,5625.0,2021-03-10,https://www.otodom.pl/pl/oferta/m3-56m2-3p-blok-z-cegly-zarzew-ladne-ID4ahvd.html#da31faca0d
"Duża kawalerka 44m2, po remoncie, Centrum!",Śródmieście,1,260000.0,45.0,5778.0,2021-03-10,https://www.otodom.pl/pl/oferta/duza-kawalerka-44m2-po-remoncie-centrum-ID4ahvc.html#da31faca0d
"M4, manhattan, 10 piętro",Śródmieście,3,310000.0,59.89,5176.0,2021-03-10,https://www.otodom.pl/pl/oferta/m4-manhattan-10-pietro-ID4ahwU.html#da31faca0d
2 duże w bloku z cegły na Widzewie,Widzew,2,325000.0,53.51,6074.0,2021-03-10,https://www.otodom.pl/pl/oferta/2-duze-pokoje-w-bloku-z-cegly-na-widzewie-ID4ahwt.html#da31faca0d
"Mieszkanie, 62, Łódź",łódzkie,3,365000.0,62.0,5887.0,2021-03-10,https://www.otodom.pl/pl/oferta/mieszkanie-62-m-lodz-ID4ahw2.html#da31faca0d
Przepiękne 3-pokojowe mieszkanie tworzone z pasją!,Górna,3,499999.0,58.62,8529.0,2021-03-10,https://www.otodom.pl/pl/oferta/przepiekne-3-pokojowe-mieszkanie-tworzone-z-pasja-ID4ahuI.html#da31faca0d
Mieszkanie w atrakcyjnym punkcie lokalizacyjnym,Bałuty,3,289000.0,55.0,5255.0,2021-03-10,https://www.otodom.pl/pl/oferta/mieszkanie-w-atrakcyjnym-punkcie-lokalizacyjnym-ID4ahuD.html#da31faca0d
Przepiękne 3-pokojowe mieszkanie w nowym bloku2020,Górna,3,499999.0,58.62,8529.0,2021-03-10,https://www.otodom.pl/pl/oferta/przepiekne-3-pokojowe-mieszkanie-w-nowym-bloku2020-ID4ahuB.html#da31faca0d
"Słoneczne M3 Marysin, bliskość Lasu Łagiewnickiego",Bałuty,2,299000.0,44.88,6662.0,2021-03-10,https://www.otodom.pl/pl/oferta/sloneczne-m3-marysin-bliskosc-lasu-lagiewnickiego-ID4ahuy.html#da31faca0d
Sprzedam mieszkanie Łodzi 87m2 w kamienicy parter,Śródmieście,3,280000.0,87.0,3218.0,2021-03-10,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-lodzi-87m2-w-kamienicy-parter-ID4ahsY.html#da31faca0d
M-4 Górna okolice Politechniki,Górna,3,318000.0,48.0,6625.0,2021-03-10,https://www.otodom.pl/pl/oferta/m-4-gorna-okolice-politechniki-ID4ahqM.html#da31faca0d
"Nowoczesne mieszkanie 43m2, ul.Kilińskiego, Łodź",Śródmieście,2,409000.0,43.0,9512.0,2021-03-10,https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-43m2-ul-kilinskiego-lodz-ID4ahkI.html#da31faca0d
"Super Lokalizacja i nieruchomość, Łódzka Diasfera",Śródmieście,2,337000.0,38.33,8792.0,2021-03-10,https://www.otodom.pl/pl/oferta/super-lokalizacja-i-nieruchomosc-lodzka-diasfera-ID49Zc0.html#25d8ac3ed1
"Mieszkanie 51m2, 2, taras 20m2, + garaż",Górna,2,348000.0,51.12,6808.0,2021-03-10,https://www.otodom.pl/pl/oferta/mieszkanie-51m2-2-pokoje-taras-20m2-garaz-ID48V7L.html#25d8ac3ed1
"M4, 2 piętro, spokojna okolica Chojny, duży balkon","Górna, Chojny",3,390000.0,63.0,6190.0,2021-03-10,https://www.otodom.pl/pl/oferta/m4-2-pietro-spokojna-okolica-chojny-duzy-balkon-ID4ahgC.html#25d8ac3ed1
Gotowe mieszkanie inwestycyjne w centrum Łodzi!,Śródmieście,7 pokoi,785000.0,160.0,4906.0,2021-03-10,https://www.otodom.pl/pl/oferta/gotowe-mieszkanie-inwestycyjne-w-centrum-lodzi-ID4ahg9.html#25d8ac3ed1
Bezpośrednio M4 na Retkini 2 piętro/4 SPRZEDANE,Polesie,4,492000.0,85.85,5731.0,2021-03-10,https://www.otodom.pl/pl/oferta/bezposrednio-m4-na-retkini-2-pietro-4-sprzedane-ID4aheI.html#25d8ac3ed1
"M4 - 55,50m2, 1 piętro!! Łódź, Górna, Politechnika","Górna, Rokicie",3,340000.0,55.5,6126.0,2021-03-10,https://www.otodom.pl/pl/oferta/m4-55-50m2-1-pietro-lodz-gorna-politechnika-ID4ahdq.html#25d8ac3ed1
"3-pok. mieszkanie ""Osiedle Jarzębinowe""",Bałuty,3,462000.0,69.09,6687.0,2021-03-10,https://www.otodom.pl/pl/oferta/3-pok-mieszkanie-osiedle-jarzebinowe-ID4ahbE.html#25d8ac3ed1
"Mieszkanie, 70,55, Łódź",Górna,3,479000.0,70.55,6790.0,2021-03-10,https://www.otodom.pl/pl/oferta/mieszkanie-70-55-m-lodz-ID4ahb6.html#25d8ac3ed1
Super Lokalizacjia.,"Polesie, Retkinia",3,460000.0,73.0,6301.0,2021-03-10,https://www.otodom.pl/pl/oferta/super-lokalizacjia-ID4ah8D.html#25d8ac3ed1
"M-4 os Teofilów - rozkładowe, balkon",Bałuty,3,339000.0,57.0,5947.0,2021-03-10,https://www.otodom.pl/pl/oferta/m-4-os-teofilow-rozkladowe-balkon-ID4ah88.html#25d8ac3ed1
M-4 Teofilów po remoncie Godne Uwagi !!!,"Bałuty, Teofilów",3,330000.0,58.0,5690.0,2021-03-10,https://www.otodom.pl/pl/oferta/m-4-teofilow-po-remoncie-godne-uwagi-ID4ah7Y.html#25d8ac3ed1
"Inwestycyjnie sprzedam ,2 Piętro,Super lokalizacja","Polesie, Retkinia",2,237000.0,35.6,6657.0,2021-03-10,https://www.otodom.pl/pl/oferta/inwestycyjnie-sprzedam-2-pietro-super-lokalizacja-ID4ah5k.html#25d8ac3ed1
"Apartament 60m2 +taras 53m2 Polesie, Karolew","Polesie, Karolew",2,477000.0,59.8,7977.0,2021-03-10,https://www.otodom.pl/pl/oferta/apartament-60m2-taras-53m2-polesie-karolew-ID4ah1E.html#25d8ac3ed1
"M2 na Piotrkowskiej, świetne pod inwestycje",Śródmieście,1,179000.0,37.0,4838.0,2021-03-10,https://www.otodom.pl/pl/oferta/m2-na-piotrkowskiej-swietne-pod-inwestycje-ID4ah1D.html#25d8ac3ed1
Mieszkanie w centrum w stanie deweloperskim +,Śródmieście,2,329000.0,47.68,6900.0,2021-03-10,https://www.otodom.pl/pl/oferta/mieszkanie-w-centrum-w-stanie-deweloperskim-ID4agYY.html#25d8ac3ed1
"M4, 57m2 1 piętro, 2 balkony, Stoki !","Widzew, Stoki",3,400000.0,57.15,6999.0,2021-03-10,https://www.otodom.pl/pl/oferta/m4-57m2-1-pietro-2-balkony-stoki-ID4agXU.html#25d8ac3ed1
M4Dąbrowa balkon bardzo dobra cena,"Górna, Dąbrowa",3,259000.0,51.0,5078.0,2021-03-10,https://www.otodom.pl/pl/oferta/m4dabrowa-balkon-bardzo-dobra-cena-ID4agVj.html#25d8ac3ed1
Mieszkanie - Łódź Bałuty,Bałuty,3,265000.0,52.45,5052.0,2021-03-10,https://www.otodom.pl/pl/oferta/mieszkanie-lodz-baluty-ID4agW7.html#25d8ac3ed1
"M3 do zamieszkania, Górna, Kurak","Górna, Kurak",2,297000.0,53.0,5604.0,2021-03-10,https://www.otodom.pl/pl/oferta/m3-do-zamieszkania-gorna-kurak-ID4agW1.html#25d8ac3ed1
Wyjątkowy apartament z sauną !,Bałuty,4,895000.0,130.0,6885.0,2021-03-10,https://www.otodom.pl/pl/oferta/wyjatkowy-apartament-z-sauna-ID4agU5.html#25d8ac3ed1
Ukończona inwestycja - mieszkanie w apartamentowcu,"Bałuty, Stare Bałuty",3,307350.0,43.97,6990.0,2021-03-10,https://www.otodom.pl/pl/oferta/ukonczona-inwestycja-mieszkanie-w-apartamentowcu-ID4agRD.html#25d8ac3ed1
"Piękne mieszkanie w ogrodzonym bloku, winda",Górna,3,525000.0,65.63,7999.0,2021-03-10,https://www.otodom.pl/pl/oferta/piekne-mieszkanie-w-ogrodzonym-bloku-winda-ID4agQL.html#25d8ac3ed1
2 pokojowe mieszkanie - do wprowadzenia,Bałuty,2,269000.0,45.12,5962.0,2021-03-10,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-do-wprowadzenia-ID4agNr.html#25d8ac3ed1
M4 Łódź Bałuty,Bałuty,3,299999.0,50.0,6000.0,2021-03-10,https://www.otodom.pl/pl/oferta/m4-lodz-baluty-ID4agNp.html#25d8ac3ed1
"Mieszkanie 2 pokojowe 37 m2,Łódź Górna, Tatrzańska","Górna, Dąbrowa",2,275000.0,36.74,7485.0,2021-03-10,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-37-m2-lodz-gorna-tatrzanska-ID4aiVz.html#e2e6601a2f
Atrakcyjne mieszkanie na sprzedaż!!!,"Polesie, Retkinia",2,239900.0,30.94,7754.0,2021-03-10,https://www.otodom.pl/pl/oferta/atrakcyjne-mieszkanie-na-sprzedaz-ID49W5v.html#e2e6601a2f
Ukończona inwestycja - kawalerka w apartamentowcu,"Bałuty, Stare Bałuty",1,200028.0,25.32,7900.0,2021-03-10,https://www.otodom.pl/pl/oferta/ukonczona-inwestycja-kawalerka-w-apartamentowcu-ID4agN8.html#e2e6601a2f
"M-4 59m2 Bałuty, oś.Jagiełły, ul.Zgierska, loggia",Bałuty,3,285000.0,59.28,4808.0,2021-03-10,https://www.otodom.pl/pl/oferta/m-4-59m2-baluty-os-jagielly-ul-zgierska-loggia-ID4agDQ.html#e2e6601a2f
Mieszkanie w rewitalizowanej kamienicy,Polesie,2,219900.0,55.31,3976.0,2021-03-10,https://www.otodom.pl/pl/oferta/mieszkanie-w-rewitalizowanej-kamienicy-ID4agDO.html#e2e6601a2f
M-4 Retkinia - LOGGIA,Polesie,3,386000.0,62.0,6226.0,2021-03-10,https://www.otodom.pl/pl/oferta/m-4-retkinia-loggia-ID4agvM.html#e2e6601a2f
"42.42 m2, 3 piętro, do remontu - Retkinia","Polesie, Retkinia",2,224800.0,42.42,5299.0,2021-03-10,https://www.otodom.pl/pl/oferta/42-42-m2-3-pietro-do-remontu-retkinia-ID4agvv.html#e2e6601a2f
Przestronne M-3/ 53 mkw okol. Ronda Lot. Lwowskich,łódzkie,2,297000.0,53.0,5604.0,2021-03-10,https://www.otodom.pl/pl/oferta/przestronne-m-3-53-mkw-okol-ronda-lot-lwowskich-ID4agwm.html#e2e6601a2f
Przestronne M-3 Widzew Wsch,łódzkie,2,299000.0,52.0,5750.0,2021-03-10,https://www.otodom.pl/pl/oferta/przestronne-m-3-widzew-wsch-ID4agw5.html#e2e6601a2f
Atrakcyjna kawalerka na Retkini,Polesie,1,220000.0,30.94,7111.0,2021-03-10,https://www.otodom.pl/pl/oferta/atrakcyjna-kawalerka-na-retkini-ID4agoG.html#e2e6601a2f
"Mieszkanie, 53, Łódź",Górna,2,297000.0,53.0,5604.0,2021-03-10,https://www.otodom.pl/pl/oferta/mieszkanie-53-m-lodz-ID4agmL.html#e2e6601a2f
M3 ul.Bednarska !!,Górna,2,320000.0,53.0,6038.0,2021-03-10,https://www.otodom.pl/pl/oferta/m3-ul-bednarska-ID4agjN.html#e2e6601a2f
Piękne dwupokojowe mieszkanie po remoncie,Górna,2,355000.0,49.67,7147.0,2021-03-10,https://www.otodom.pl/pl/oferta/piekne-dwupokojowe-mieszkanie-po-remoncie-ID4agi5.html#e2e6601a2f
